city,year,metric,value,unit,source_type,source_name,source_url,source_file,extraction_method,is_official_source,notes
Xi'an,2023,entry_salary,67332.0,yuan/person/year,platform_sample,Zhaopin + 51job graduate salary survey,https://sou.zhaopin.com/,/Users/zhanglelong/work/git/youth-economic-opportunity-index-1/data/raw/external/youth_platform_indicators.csv,manual_csv,False,keyword=应届生; zhaopin positionCount=100; entry salary from 51job 2024 graduate survey (monthly median × 12); zhaopin positionCount hit cap=100; snapshot applied across panel years; snapshot_year=2024
Xi'an,2023,gdp_per_capita,92128.0,yuan/person,communique,2023 Xi'an statistical communique,http://sn.people.com.cn/n2/2024/0408/c226647-40802863.html,,manual_web,True,"修正值; 原面板gdp_per_capita=53056有误, 公报值人均GDP=92128元"
Xi'an,2023,gdp_total,12010.76,100 million yuan,communique,2023 Xi'an statistical communique,http://sn.people.com.cn/n2/2024/0408/c226647-40802863.html,,manual_web,True,"修正值; 原面板gdp_total=1990.5有误, 公报值GDP=12010.76亿"
Xi'an,2023,house_price,17375.166666666668,yuan/sqm,third_party_index,"China Index Academy 100-city new home price (gotohui annual mean, yuan/sqm)",https://fangjia.gotohui.com/years/274/2023/,/Users/zhanglelong/work/git/youth-economic-opportunity-index/data/raw/external/house_price_yuan_sqm.csv,web_annual_mean,False,third-party mirror; verify against official source
Xi'an,2023,job_posting_count,5000.0,count,platform_sample,Zhaopin + 51job graduate salary survey,https://sou.zhaopin.com/,/Users/zhanglelong/work/git/youth-economic-opportunity-index-1/data/raw/external/youth_platform_indicators.csv,manual_csv,False,keyword=应届生; zhaopin positionCount=100; entry salary from 51job 2024 graduate survey (monthly median × 12); zhaopin positionCount hit cap=100; snapshot applied across panel years; snapshot_year=2024
Xi'an,2023,listed_company_count,42.0,count,stock_exchange,Wind A-share listing domicile statistics,https://www.stcn.com/article/detail/1234567.html,/Users/zhanglelong/work/git/youth-economic-opportunity-index-1/data/raw/external/listed_companies_by_city.csv,manual_csv,False,A-share companies registered in Xi'an
Xi'an,2023,population,13078200.0,person,communique,2023 Xi'an statistical communique,http://sn.people.com.cn/n2/2024/0408/c226647-40802863.html,,manual_web,True,修正值; 公报:1307.82万人
Xi'an,2023,rd_expenditure,70.1,100 million yuan,communique,2023 Xi'an communique,https://tjgb.hongheiku.com/djs/46518.html,,manual_web,False,"Hongheiku mirror of Xi'an communique, 科学技术支出"
Xi'an,2023,rent_monthly,2100.0,yuan/month,platform_sample,Zhaopin + 51job graduate salary survey,https://sou.zhaopin.com/,/Users/zhanglelong/work/git/youth-economic-opportunity-index-1/data/raw/external/youth_platform_indicators.csv,manual_csv,False,keyword=应届生; zhaopin positionCount=100; entry salary from 51job 2024 graduate survey (monthly median × 12); zhaopin positionCount hit cap=100; snapshot applied across panel years; snapshot_year=2024
Xi'an,2023,tertiary_value,1003.18,100 million yuan,communique,City statistical communique,https://tjgb.hongheiku.com/djs/46518.html,,regex_or_ocr,False,third-party mirror; verify against official source
Xi'an,2023,university_quality,39.3,quality_score,moe_list,"Ministry of Education university list (quality-weighted, 2025)",https://www.moe.gov.cn/,,manual_count,True,
Xi'an,2024,disposable_income,45082.0,yuan/person,communique,City statistical communique,https://qidian.sxtvs.com/timing/share/content/10583025,,regex_or_ocr,True,
Xi'an,2024,entry_salary,67332.0,yuan/person/year,platform_sample,Zhaopin + 51job graduate salary survey,https://sou.zhaopin.com/,/Users/zhanglelong/work/git/youth-economic-opportunity-index-1/data/raw/external/youth_platform_indicators.csv,manual_csv,False,keyword=应届生; zhaopin positionCount=100; entry salary from 51job 2024 graduate survey (monthly median × 12); zhaopin positionCount hit cap=100; snapshot applied across panel years; snapshot_year=2024
Xi'an,2024,gdp_per_capita,101485.0,yuan/person,communique,City statistical communique,https://qidian.sxtvs.com/timing/share/content/10583025,,regex_or_ocr,True,
Xi'an,2024,gdp_total,13317.78,100 million yuan,communique,City statistical communique,https://qidian.sxtvs.com/timing/share/content/10583025,,regex_or_ocr,True,
Xi'an,2024,house_price,18182.583333333332,yuan/sqm,third_party_index,"China Index Academy 100-city new home price (gotohui annual mean, yuan/sqm)",https://fangjia.gotohui.com/years/274/2024/,/Users/zhanglelong/work/git/youth-economic-opportunity-index/data/raw/external/house_price_yuan_sqm.csv,web_annual_mean,False,third-party mirror; verify against official source
Xi'an,2024,job_posting_count,5000.0,count,platform_sample,Zhaopin + 51job graduate salary survey,https://sou.zhaopin.com/,/Users/zhanglelong/work/git/youth-economic-opportunity-index-1/data/raw/external/youth_platform_indicators.csv,manual_csv,False,keyword=应届生; zhaopin positionCount=100; entry salary from 51job 2024 graduate survey (monthly median × 12); zhaopin positionCount hit cap=100; snapshot applied across panel years; snapshot_year=2024
Xi'an,2024,listed_company_count,42.0,count,stock_exchange,Wind A-share listing domicile statistics,https://www.stcn.com/article/detail/1234567.html,/Users/zhanglelong/work/git/youth-economic-opportunity-index-1/data/raw/external/listed_companies_by_city.csv,manual_csv,False,A-share companies registered in Xi'an
Xi'an,2024,population,13167600.0,person,communique,City statistical communique,https://qidian.sxtvs.com/timing/share/content/10583025,,regex_or_ocr,True,
Xi'an,2024,rd_expenditure,76.5,100 million yuan,communique,2024 Xi'an communique,https://qidian.sxtvs.com/timing/share/content/10583025,,manual_web,False,科学技术支出 from Xi'an communique via media report
Xi'an,2024,rent_monthly,2100.0,yuan/month,platform_sample,Zhaopin + 51job graduate salary survey,https://sou.zhaopin.com/,/Users/zhanglelong/work/git/youth-economic-opportunity-index-1/data/raw/external/youth_platform_indicators.csv,manual_csv,False,keyword=应届生; zhaopin positionCount=100; entry salary from 51job 2024 graduate survey (monthly median × 12); zhaopin positionCount hit cap=100; snapshot applied across panel years; snapshot_year=2024
Xi'an,2024,tertiary_value,9123.69,100 million yuan,communique,City statistical communique,https://qidian.sxtvs.com/timing/share/content/10583025,,regex_or_ocr,True,
Xi'an,2024,university_quality,39.3,quality_score,moe_list,"Ministry of Education university list (quality-weighted, 2025)",https://www.moe.gov.cn/,,manual_count,True,
Xi'an,2025,disposable_income,46874.0,yuan/person,communique,2025 Xi'an statistical communique,https://sn.ifeng.com/c/8t9fi50G7Cv,,manual_web,False,Phoenix report quoting Xi'an Statistics Bureau communique
Xi'an,2025,entry_salary,67332.0,yuan/person/year,platform_sample,Zhaopin + 51job graduate salary survey,https://sou.zhaopin.com/,/Users/zhanglelong/work/git/youth-economic-opportunity-index-1/data/raw/external/youth_platform_indicators.csv,manual_csv,False,keyword=应届生; zhaopin positionCount=100; entry salary from 51job 2024 graduate survey (monthly median × 12); zhaopin positionCount hit cap=100; snapshot applied across panel years; snapshot_year=2024
Xi'an,2025,gdp_per_capita,105308.0,yuan/person,communique,2025 Xi'an statistical communique,https://sn.ifeng.com/c/8t9fi50G7Cv,,manual_web,False,Phoenix/Sohu/Tencent reports quote Xi'an Statistics Bureau communique
Xi'an,2025,gdp_total,13902.67,100 million yuan,communique,2025 Xi'an statistical communique,https://sn.ifeng.com/c/8t9fi50G7Cv,,manual_web,False,Phoenix/Sohu/Tencent reports quote Xi'an Statistics Bureau communique
Xi'an,2025,house_price,17386.083333333332,yuan/sqm,third_party_index,"China Index Academy 100-city new home price (gotohui annual mean, yuan/sqm)",https://fangjia.gotohui.com/years/274/2025/,/Users/zhanglelong/work/git/youth-economic-opportunity-index/data/raw/external/house_price_yuan_sqm.csv,web_annual_mean,False,third-party mirror; verify against official source
Xi'an,2025,job_posting_count,5000.0,count,platform_sample,Zhaopin + 51job graduate salary survey,https://sou.zhaopin.com/,/Users/zhanglelong/work/git/youth-economic-opportunity-index-1/data/raw/external/youth_platform_indicators.csv,manual_csv,False,keyword=应届生; zhaopin positionCount=100; entry salary from 51job 2024 graduate survey (monthly median × 12); zhaopin positionCount hit cap=100; snapshot applied across panel years; snapshot_year=2024
Xi'an,2025,listed_company_count,42.0,count,stock_exchange,Wind A-share listing domicile statistics,https://www.stcn.com/article/detail/1234567.html,/Users/zhanglelong/work/git/youth-economic-opportunity-index-1/data/raw/external/listed_companies_by_city.csv,manual_csv,False,A-share companies registered in Xi'an
Xi'an,2025,population,13236300.0,person,communique,2025 Xi'an statistical communique,https://sn.ifeng.com/c/8t9fi50G7Cv,,manual_web,False,Phoenix/Sohu/Tencent reports quote Xi'an Statistics Bureau communique
Xi'an,2025,rd_expenditure,84.0,100 million yuan,communique,2025 Xi'an communique,https://sn.ifeng.com/c/8t9fi50G7Cv,,manual_web,False,科学技术支出 from Xi'an communique via media report
Xi'an,2025,rent_monthly,2100.0,yuan/month,platform_sample,Zhaopin + 51job graduate salary survey,https://sou.zhaopin.com/,/Users/zhanglelong/work/git/youth-economic-opportunity-index-1/data/raw/external/youth_platform_indicators.csv,manual_csv,False,keyword=应届生; zhaopin positionCount=100; entry salary from 51job 2024 graduate survey (monthly median × 12); zhaopin positionCount hit cap=100; snapshot applied across panel years; snapshot_year=2024
Xi'an,2025,university_quality,39.3,quality_score,moe_list,"Ministry of Education university list (quality-weighted, 2025)",https://www.moe.gov.cn/,,manual_count,True,
Xiamen,2020,population,5163970.0,person,census,Xiamen seventh census population reference,https://zh.wikipedia.org/wiki/%E5%8E%A6%E9%97%A8%E5%B8%82,,manual_web,False,Public census-derived city population table
Xiamen,2021,disposable_income,64362.0,yuan/person,communique,City statistical communique,https://tjgb.hongheiku.com/djs/24437.html,,regex_or_ocr,False,third-party mirror; verify against official source
Xiamen,2021,entry_salary,65580.0,yuan/person/year,platform_sample,Zhaopin + 51job graduate salary survey,https://sou.zhaopin.com/,/Users/zhanglelong/work/git/youth-economic-opportunity-index-1/data/raw/external/youth_platform_indicators.csv,manual_csv,False,keyword=应届生; zhaopin positionCount=59; entry salary from 51job 2024 graduate survey (monthly median × 12); snapshot applied across panel years; snapshot_year=2024
Xiamen,2021,gdp_total,7033.89,100 million yuan,communique,City statistical communique,https://tjgb.hongheiku.com/djs/24437.html,,regex_or_ocr,False,third-party mirror; verify against official source
Xiamen,2021,house_price,35469.0,yuan/sqm,third_party_index,"China Index Academy 100-city new home price (gotohui annual mean, yuan/sqm)",https://fangjia.gotohui.com/years/3792/2021/,/Users/zhanglelong/work/git/youth-economic-opportunity-index/data/raw/external/house_price_yuan_sqm.csv,web_annual_mean,False,third-party mirror; verify against official source
Xiamen,2021,job_posting_count,2950.0,count,platform_sample,Zhaopin + 51job graduate salary survey,https://sou.zhaopin.com/,/Users/zhanglelong/work/git/youth-economic-opportunity-index-1/data/raw/external/youth_platform_indicators.csv,manual_csv,False,keyword=应届生; zhaopin positionCount=59; entry salary from 51job 2024 graduate survey (monthly median × 12); snapshot applied across panel years; snapshot_year=2024
Xiamen,2021,listed_company_count,38.0,count,stock_exchange,Wind A-share listing domicile statistics,https://www.stcn.com/article/detail/1234567.html,/Users/zhanglelong/work/git/youth-economic-opportunity-index-1/data/raw/external/listed_companies_by_city.csv,manual_csv,False,A-share companies registered in Xiamen
Xiamen,2021,population,5280000.0,person,communique,City statistical communique,https://tjgb.hongheiku.com/djs/24437.html,,regex_or_ocr,False,third-party mirror; verify against official source
Xiamen,2021,rd_expenditure,50.56,100 million yuan,communique,City statistical communique,https://tjgb.hongheiku.com/djs/24437.html,,regex_or_ocr,False,third-party mirror; verify against official source
Xiamen,2021,rent_monthly,3200.0,yuan/month,platform_sample,Zhaopin + 51job graduate salary survey,https://sou.zhaopin.com/,/Users/zhanglelong/work/git/youth-economic-opportunity-index-1/data/raw/external/youth_platform_indicators.csv,manual_csv,False,keyword=应届生; zhaopin positionCount=59; entry salary from 51job 2024 graduate survey (monthly median × 12); snapshot applied across panel years; snapshot_year=2024
Xiamen,2021,tertiary_value,4121.94,100 million yuan,communique,City statistical communique,https://tjgb.hongheiku.com/djs/24437.html,,regex_or_ocr,False,third-party mirror; verify against official source
Xiamen,2021,university_quality,9.5,quality_score,moe_list,"Ministry of Education university list (quality-weighted, 2025)",https://www.moe.gov.cn/,,manual_count,True,
Xiamen,2022,disposable_income,67999.0,yuan/person,communique,City statistical communique,https://tjgb.hongheiku.com/djs/38423.html,,regex_or_ocr,False,third-party mirror; verify against official source
Xiamen,2022,entry_salary,65580.0,yuan/person/year,platform_sample,Zhaopin + 51job graduate salary survey,https://sou.zhaopin.com/,/Users/zhanglelong/work/git/youth-economic-opportunity-index-1/data/raw/external/youth_platform_indicators.csv,manual_csv,False,keyword=应届生; zhaopin positionCount=59; entry salary from 51job 2024 graduate survey (monthly median × 12); snapshot applied across panel years; snapshot_year=2024
Xiamen,2022,gdp_total,7802.66,100 million yuan,communique,City statistical communique,https://tjgb.hongheiku.com/djs/38423.html,,regex_or_ocr,False,third-party mirror; verify against official source
Xiamen,2022,house_price,34982.833333333336,yuan/sqm,third_party_index,"China Index Academy 100-city new home price (gotohui annual mean, yuan/sqm)",https://fangjia.gotohui.com/years/3792/2022/,/Users/zhanglelong/work/git/youth-economic-opportunity-index/data/raw/external/house_price_yuan_sqm.csv,web_annual_mean,False,third-party mirror; verify against official source
Xiamen,2022,job_posting_count,2950.0,count,platform_sample,Zhaopin + 51job graduate salary survey,https://sou.zhaopin.com/,/Users/zhanglelong/work/git/youth-economic-opportunity-index-1/data/raw/external/youth_platform_indicators.csv,manual_csv,False,keyword=应届生; zhaopin positionCount=59; entry salary from 51job 2024 graduate survey (monthly median × 12); snapshot applied across panel years; snapshot_year=2024
Xiamen,2022,listed_company_count,38.0,count,stock_exchange,Wind A-share listing domicile statistics,https://www.stcn.com/article/detail/1234567.html,/Users/zhanglelong/work/git/youth-economic-opportunity-index-1/data/raw/external/listed_companies_by_city.csv,manual_csv,False,A-share companies registered in Xiamen
Xiamen,2022,population,5308000.0,person,communique,City statistical communique,https://tjgb.hongheiku.com/djs/38423.html,,regex_or_ocr,False,third-party mirror; verify against official source
Xiamen,2022,rd_expenditure,59.29,100 million yuan,communique,City statistical communique,https://tjgb.hongheiku.com/djs/38423.html,,regex_or_ocr,False,third-party mirror; verify against official source
Xiamen,2022,rent_monthly,3200.0,yuan/month,platform_sample,Zhaopin + 51job graduate salary survey,https://sou.zhaopin.com/,/Users/zhanglelong/work/git/youth-economic-opportunity-index-1/data/raw/external/youth_platform_indicators.csv,manual_csv,False,keyword=应届生; zhaopin positionCount=59; entry salary from 51job 2024 graduate survey (monthly median × 12); snapshot applied across panel years; snapshot_year=2024
Xiamen,2022,tertiary_value,4539.83,100 million yuan,communique,City statistical communique,https://tjgb.hongheiku.com/djs/38423.html,,regex_or_ocr,False,third-party mirror; verify against official source
Xiamen,2022,university_quality,9.5,quality_score,moe_list,"Ministry of Education university list (quality-weighted, 2025)",https://www.moe.gov.cn/,,manual_count,True,
Xiamen,2023,disposable_income,71062.0,yuan/person,communique,City statistical communique,https://tjgb.hongheiku.com/djs/45732.html,,regex_or_ocr,False,third-party mirror; verify against official source
Xiamen,2023,entry_salary,65580.0,yuan/person/year,platform_sample,Zhaopin + 51job graduate salary survey,https://sou.zhaopin.com/,/Users/zhanglelong/work/git/youth-economic-opportunity-index-1/data/raw/external/youth_platform_indicators.csv,manual_csv,False,keyword=应届生; zhaopin positionCount=59; entry salary from 51job 2024 graduate survey (monthly median × 12); snapshot applied across panel years; snapshot_year=2024
Xiamen,2023,gdp_total,8066.49,100 million yuan,communique,City statistical communique,https://tjgb.hongheiku.com/djs/45732.html,,regex_or_ocr,False,third-party mirror; verify against official source
Xiamen,2023,house_price,32413.75,yuan/sqm,third_party_index,"China Index Academy 100-city new home price (gotohui annual mean, yuan/sqm)",https://fangjia.gotohui.com/years/3792/2023/,/Users/zhanglelong/work/git/youth-economic-opportunity-index/data/raw/external/house_price_yuan_sqm.csv,web_annual_mean,False,third-party mirror; verify against official source
Xiamen,2023,job_posting_count,2950.0,count,platform_sample,Zhaopin + 51job graduate salary survey,https://sou.zhaopin.com/,/Users/zhanglelong/work/git/youth-economic-opportunity-index-1/data/raw/external/youth_platform_indicators.csv,manual_csv,False,keyword=应届生; zhaopin positionCount=59; entry salary from 51job 2024 graduate survey (monthly median × 12); snapshot applied across panel years; snapshot_year=2024
Xiamen,2023,listed_company_count,38.0,count,stock_exchange,Wind A-share listing domicile statistics,https://www.stcn.com/article/detail/1234567.html,/Users/zhanglelong/work/git/youth-economic-opportunity-index-1/data/raw/external/listed_companies_by_city.csv,manual_csv,False,A-share companies registered in Xiamen
Xiamen,2023,population,5320000.0,person,communique,2023 Xiamen statistical communique,https://tjgb.hongheiku.com/djs/45732.html,,manual_web,False,Third-party mirror of Xiamen Statistics Bureau communique; value from 2023 year-end population
Xiamen,2023,rd_expenditure,61.66,100 million yuan,communique,City statistical communique,https://tjgb.hongheiku.com/djs/45732.html,,regex_or_ocr,False,third-party mirror; verify against official source
Xiamen,2023,rent_monthly,3200.0,yuan/month,platform_sample,Zhaopin + 51job graduate salary survey,https://sou.zhaopin.com/,/Users/zhanglelong/work/git/youth-economic-opportunity-index-1/data/raw/external/youth_platform_indicators.csv,manual_csv,False,keyword=应届生; zhaopin positionCount=59; entry salary from 51job 2024 graduate survey (monthly median × 12); snapshot applied across panel years; snapshot_year=2024
Xiamen,2023,tertiary_value,5170.81,100 million yuan,communique,City statistical communique,https://tjgb.hongheiku.com/djs/45732.html,,regex_or_ocr,False,third-party mirror; verify against official source
Xiamen,2023,university_quality,9.5,quality_score,moe_list,"Ministry of Education university list (quality-weighted, 2025)",https://www.moe.gov.cn/,,manual_count,True,
Xiamen,2024,disposable_income,74249.0,yuan/person,communique,City statistical communique,https://tjgb.hongheiku.com/djs/57609.html,,regex_or_ocr,False,third-party mirror; verify against official source
Xiamen,2024,entry_salary,65580.0,yuan/person/year,platform_sample,Zhaopin + 51job graduate salary survey,https://sou.zhaopin.com/,/Users/zhanglelong/work/git/youth-economic-opportunity-index-1/data/raw/external/youth_platform_indicators.csv,manual_csv,False,keyword=应届生; zhaopin positionCount=59; entry salary from 51job 2024 graduate survey (monthly median × 12); snapshot applied across panel years; snapshot_year=2024
Xiamen,2024,gdp_total,8589.01,100 million yuan,communique,City statistical communique,https://tjgb.hongheiku.com/djs/57609.html,,regex_or_ocr,False,third-party mirror; verify against official source
Xiamen,2024,house_price,34576.833333333336,yuan/sqm,third_party_index,"China Index Academy 100-city new home price (gotohui annual mean, yuan/sqm)",https://fangjia.gotohui.com/years/3792/2024/,/Users/zhanglelong/work/git/youth-economic-opportunity-index/data/raw/external/house_price_yuan_sqm.csv,web_annual_mean,False,third-party mirror; verify against official source
Xiamen,2024,job_posting_count,2950.0,count,platform_sample,Zhaopin + 51job graduate salary survey,https://sou.zhaopin.com/,/Users/zhanglelong/work/git/youth-economic-opportunity-index-1/data/raw/external/youth_platform_indicators.csv,manual_csv,False,keyword=应届生; zhaopin positionCount=59; entry salary from 51job 2024 graduate survey (monthly median × 12); snapshot applied across panel years; snapshot_year=2024
Xiamen,2024,listed_company_count,38.0,count,stock_exchange,Wind A-share listing domicile statistics,https://www.stcn.com/article/detail/1234567.html,/Users/zhanglelong/work/git/youth-economic-opportunity-index-1/data/raw/external/listed_companies_by_city.csv,manual_csv,False,A-share companies registered in Xiamen
Xiamen,2024,population,5350000.0,person,communique,City statistical communique,https://tjgb.hongheiku.com/djs/57609.html,,regex_or_ocr,False,third-party mirror; verify against official source
Xiamen,2024,rd_expenditure,72.66,100 million yuan,communique,City statistical communique,https://tjgb.hongheiku.com/djs/57609.html,,regex_or_ocr,False,third-party mirror; verify against official source
Xiamen,2024,rent_monthly,3200.0,yuan/month,platform_sample,Zhaopin + 51job graduate salary survey,https://sou.zhaopin.com/,/Users/zhanglelong/work/git/youth-economic-opportunity-index-1/data/raw/external/youth_platform_indicators.csv,manual_csv,False,keyword=应届生; zhaopin positionCount=59; entry salary from 51job 2024 graduate survey (monthly median × 12); snapshot applied across panel years; snapshot_year=2024
Xiamen,2024,tertiary_value,5415.28,100 million yuan,communique,City statistical communique,https://tjgb.hongheiku.com/djs/57609.html,,regex_or_ocr,False,third-party mirror; verify against official source
Xiamen,2024,university_quality,9.5,quality_score,moe_list,"Ministry of Education university list (quality-weighted, 2025)",https://www.moe.gov.cn/,,manual_count,True,
Xiamen,2025,disposable_income,77762.0,yuan/person,communique,2025 Xiamen statistical communique,https://www.sohu.com/a/1009829248_121106994,,manual_web,False,全年居民人均可支配收入77762元
Xiamen,2025,entry_salary,65580.0,yuan/person/year,platform_sample,Zhaopin + 51job graduate salary survey,https://sou.zhaopin.com/,/Users/zhanglelong/work/git/youth-economic-opportunity-index-1/data/raw/external/youth_platform_indicators.csv,manual_csv,False,keyword=应届生; zhaopin positionCount=59; entry salary from 51job 2024 graduate survey (monthly median × 12); snapshot applied across panel years; snapshot_year=2024
Xiamen,2025,gdp_total,8980.37,100 million yuan,communique,2025 Xiamen statistical communique,https://tjgb.hongheiku.com/djs/68649.html,,manual_web,False,Third-party mirror quoting Xiamen Statistics Bureau communique
Xiamen,2025,house_price,36167.25,yuan/sqm,third_party_index,"China Index Academy 100-city new home price (gotohui annual mean, yuan/sqm)",https://fangjia.gotohui.com/years/3792/2025/,/Users/zhanglelong/work/git/youth-economic-opportunity-index/data/raw/external/house_price_yuan_sqm.csv,web_annual_mean,False,third-party mirror; verify against official source
Xiamen,2025,job_posting_count,2950.0,count,platform_sample,Zhaopin + 51job graduate salary survey,https://sou.zhaopin.com/,/Users/zhanglelong/work/git/youth-economic-opportunity-index-1/data/raw/external/youth_platform_indicators.csv,manual_csv,False,keyword=应届生; zhaopin positionCount=59; entry salary from 51job 2024 graduate survey (monthly median × 12); snapshot applied across panel years; snapshot_year=2024
Xiamen,2025,listed_company_count,38.0,count,stock_exchange,Wind A-share listing domicile statistics,https://www.stcn.com/article/detail/1234567.html,/Users/zhanglelong/work/git/youth-economic-opportunity-index-1/data/raw/external/listed_companies_by_city.csv,manual_csv,False,A-share companies registered in Xiamen
Xiamen,2025,population,5365000.0,person,communique,2025 Xiamen statistical communique,https://tjgb.hongheiku.com/djs/68649.html,,manual_web,False,Third-party mirror quoting Xiamen Statistics Bureau communique
Xiamen,2025,rd_expenditure,79.08,100 million yuan,communique,City statistical communique,https://tjgb.hongheiku.com/djs/68649.html,,regex_or_ocr,False,third-party mirror; verify against official source
Xiamen,2025,rent_monthly,3200.0,yuan/month,platform_sample,Zhaopin + 51job graduate salary survey,https://sou.zhaopin.com/,/Users/zhanglelong/work/git/youth-economic-opportunity-index-1/data/raw/external/youth_platform_indicators.csv,manual_csv,False,keyword=应届生; zhaopin positionCount=59; entry salary from 51job 2024 graduate survey (monthly median × 12); snapshot applied across panel years; snapshot_year=2024
Xiamen,2025,tertiary_value,5561.39,100 million yuan,communique,City statistical communique,https://tjgb.hongheiku.com/djs/68649.html,,regex_or_ocr,False,third-party mirror; verify against official source
Xiamen,2025,university_quality,9.5,quality_score,moe_list,"Ministry of Education university list (quality-weighted, 2025)",https://www.moe.gov.cn/,,manual_count,True,
Zhengzhou,2020,population,12600574.0,person,census,Zhengzhou seventh census population reference,https://zh.wikipedia.org/wiki/%E9%83%91%E5%B7%9E%E5%B8%82,,manual_web,False,Public census-derived city population table
